valuation_date,基准净值,组合净值,超额净值
2025-11-03,1.00274426,1.0048643107488,1.0021200507488
2025-11-04,0.99526606404987,0.995889749473793,1.00064353954849
2025-11-05,0.997110192539948,0.997631660852203,1.00053967336964
2025-11-06,1.01136378303129,1.01296444852247,1.00161454025158
